NaOH_M,FineAgg_kgm3,CuringTemp_C,CuringTime_hr,Age_days,FA_binder_ratio,RCA_ratio,TotalCoarse_kgm3,Agg_Binder_ratio,CS_MPa,Source
8.0,650.0,24.0,24.0,3.0,1.0,0.0,1150.0,4.5,25.7,DS1_RCA_GPC
8.0,650.0,48.0,24.0,3.0,1.0,0.0,1150.0,4.5,29.6,DS1_RCA_GPC
8.0,650.0,48.0,48.0,3.0,1.0,0.0,1150.0,4.5,52.4,DS1_RCA_GPC
8.0,650.0,48.0,72.0,3.0,1.0,0.0,1150.0,4.5,63.7,DS1_RCA_GPC
8.0,650.0,60.0,24.0,3.0,1.0,0.0,1150.0,4.5,32.6,DS1_RCA_GPC
8.0,650.0,60.0,48.0,3.0,1.0,0.0,1150.0,4.5,53.0,DS1_RCA_GPC
8.0,650.0,60.0,72.0,3.0,1.0,0.0,1150.0,4.5,64.0,DS1_RCA_GPC
8.0,650.0,24.0,24.0,7.0,1.0,0.0,1150.0,4.5,26.3,DS1_RCA_GPC
8.0,650.0,48.0,24.0,7.0,1.0,0.0,1150.0,4.5,30.6,DS1_RCA_GPC
8.0,650.0,48.0,48.0,7.0,1.0,0.0,1150.0,4.5,52.7,DS1_RCA_GPC
8.0,650.0,48.0,72.0,7.0,1.0,0.0,1150.0,4.5,63.6,DS1_RCA_GPC
8.0,650.0,60.0,24.0,7.0,1.0,0.0,1150.0,4.5,32.8,DS1_RCA_GPC
8.0,650.0,60.0,48.0,7.0,1.0,0.0,1150.0,4.5,52.9,DS1_RCA_GPC
8.0,650.0,60.0,72.0,7.0,1.0,0.0,1150.0,4.5,64.1,DS1_RCA_GPC
8.0,650.0,24.0,24.0,14.0,1.0,0.0,1150.0,4.5,27.8,DS1_RCA_GPC
8.0,650.0,48.0,24.0,14.0,1.0,0.0,1150.0,4.5,32.8,DS1_RCA_GPC
8.0,650.0,48.0,48.0,14.0,1.0,0.0,1150.0,4.5,52.7,DS1_RCA_GPC
8.0,650.0,48.0,72.0,14.0,1.0,0.0,1150.0,4.5,65.3,DS1_RCA_GPC
8.0,650.0,60.0,24.0,14.0,1.0,0.0,1150.0,4.5,34.4,DS1_RCA_GPC
8.0,650.0,60.0,48.0,14.0,1.0,0.0,1150.0,4.5,52.9,DS1_RCA_GPC
8.0,650.0,60.0,72.0,14.0,1.0,0.0,1150.0,4.5,65.7,DS1_RCA_GPC
8.0,650.0,24.0,24.0,28.0,1.0,0.0,1150.0,4.5,32.0,DS1_RCA_GPC
8.0,650.0,48.0,24.0,28.0,1.0,0.0,1150.0,4.5,38.1,DS1_RCA_GPC
8.0,650.0,48.0,48.0,28.0,1.0,0.0,1150.0,4.5,52.2,DS1_RCA_GPC
8.0,650.0,48.0,72.0,28.0,1.0,0.0,1150.0,4.5,66.2,DS1_RCA_GPC
8.0,650.0,60.0,24.0,28.0,1.0,0.0,1150.0,4.5,40.0,DS1_RCA_GPC
8.0,650.0,60.0,48.0,28.0,1.0,0.0,1150.0,4.5,55.6,DS1_RCA_GPC
8.0,650.0,60.0,72.0,28.0,1.0,0.0,1150.0,4.5,67.0,DS1_RCA_GPC
10.0,650.0,24.0,24.0,3.0,1.0,0.0,1150.0,4.5,28.3,DS1_RCA_GPC
10.0,650.0,48.0,24.0,3.0,1.0,0.0,1150.0,4.5,32.5,DS1_RCA_GPC
10.0,650.0,48.0,48.0,3.0,1.0,0.0,1150.0,4.5,57.6,DS1_RCA_GPC
10.0,650.0,48.0,72.0,3.0,1.0,0.0,1150.0,4.5,70.0,DS1_RCA_GPC
10.0,650.0,60.0,24.0,3.0,1.0,0.0,1150.0,4.5,35.9,DS1_RCA_GPC
10.0,650.0,60.0,48.0,3.0,1.0,0.0,1150.0,4.5,58.3,DS1_RCA_GPC
10.0,650.0,60.0,72.0,3.0,1.0,0.0,1150.0,4.5,70.4,DS1_RCA_GPC
10.0,650.0,24.0,24.0,7.0,1.0,0.0,1150.0,4.5,28.9,DS1_RCA_GPC
10.0,650.0,48.0,24.0,7.0,1.0,0.0,1150.0,4.5,33.7,DS1_RCA_GPC
10.0,650.0,48.0,48.0,7.0,1.0,0.0,1150.0,4.5,57.9,DS1_RCA_GPC
10.0,650.0,48.0,72.0,7.0,1.0,0.0,1150.0,4.5,69.9,DS1_RCA_GPC
10.0,650.0,60.0,24.0,7.0,1.0,0.0,1150.0,4.5,36.1,DS1_RCA_GPC
10.0,650.0,60.0,48.0,7.0,1.0,0.0,1150.0,4.5,58.2,DS1_RCA_GPC
10.0,650.0,60.0,72.0,7.0,1.0,0.0,1150.0,4.5,70.5,DS1_RCA_GPC
10.0,650.0,24.0,24.0,14.0,1.0,0.0,1150.0,4.5,30.6,DS1_RCA_GPC
10.0,650.0,48.0,24.0,14.0,1.0,0.0,1150.0,4.5,36.0,DS1_RCA_GPC
10.0,650.0,48.0,48.0,14.0,1.0,0.0,1150.0,4.5,57.9,DS1_RCA_GPC
10.0,650.0,48.0,72.0,14.0,1.0,0.0,1150.0,4.5,71.9,DS1_RCA_GPC
10.0,650.0,60.0,24.0,14.0,1.0,0.0,1150.0,4.5,37.9,DS1_RCA_GPC
10.0,650.0,60.0,48.0,14.0,1.0,0.0,1150.0,4.5,58.2,DS1_RCA_GPC
10.0,650.0,60.0,72.0,14.0,1.0,0.0,1150.0,4.5,72.2,DS1_RCA_GPC
10.0,650.0,24.0,24.0,28.0,1.0,0.0,1150.0,4.5,35.2,DS1_RCA_GPC
10.0,650.0,48.0,24.0,28.0,1.0,0.0,1150.0,4.5,42.0,DS1_RCA_GPC
10.0,650.0,48.0,48.0,28.0,1.0,0.0,1150.0,4.5,57.4,DS1_RCA_GPC
10.0,650.0,48.0,72.0,28.0,1.0,0.0,1150.0,4.5,72.8,DS1_RCA_GPC
10.0,650.0,60.0,24.0,28.0,1.0,0.0,1150.0,4.5,44.0,DS1_RCA_GPC
10.0,650.0,60.0,48.0,28.0,1.0,0.0,1150.0,4.5,61.2,DS1_RCA_GPC
10.0,650.0,60.0,72.0,28.0,1.0,0.0,1150.0,4.5,73.7,DS1_RCA_GPC
12.0,650.0,24.0,24.0,3.0,1.0,0.0,1150.0,4.5,31.1,DS1_RCA_GPC
12.0,650.0,48.0,24.0,3.0,1.0,0.0,1150.0,4.5,35.8,DS1_RCA_GPC
12.0,650.0,48.0,48.0,3.0,1.0,0.0,1150.0,4.5,63.4,DS1_RCA_GPC
12.0,650.0,48.0,72.0,3.0,1.0,0.0,1150.0,4.5,77.0,DS1_RCA_GPC
12.0,650.0,60.0,24.0,3.0,1.0,0.0,1150.0,4.5,39.5,DS1_RCA_GPC
12.0,650.0,60.0,48.0,3.0,1.0,0.0,1150.0,4.5,64.1,DS1_RCA_GPC
12.0,650.0,60.0,72.0,3.0,1.0,0.0,1150.0,4.5,77.5,DS1_RCA_GPC
12.0,650.0,24.0,24.0,7.0,1.0,0.0,1150.0,4.5,31.8,DS1_RCA_GPC
12.0,650.0,48.0,24.0,7.0,1.0,0.0,1150.0,4.5,37.0,DS1_RCA_GPC
12.0,650.0,48.0,48.0,7.0,1.0,0.0,1150.0,4.5,63.7,DS1_RCA_GPC
12.0,650.0,48.0,72.0,7.0,1.0,0.0,1150.0,4.5,76.9,DS1_RCA_GPC
12.0,650.0,60.0,24.0,7.0,1.0,0.0,1150.0,4.5,39.7,DS1_RCA_GPC
12.0,650.0,60.0,48.0,7.0,1.0,0.0,1150.0,4.5,64.1,DS1_RCA_GPC
12.0,650.0,60.0,72.0,7.0,1.0,0.0,1150.0,4.5,77.5,DS1_RCA_GPC
12.0,650.0,24.0,24.0,14.0,1.0,0.0,1150.0,4.5,33.6,DS1_RCA_GPC
12.0,650.0,48.0,24.0,14.0,1.0,0.0,1150.0,4.5,39.6,DS1_RCA_GPC
12.0,650.0,48.0,48.0,14.0,1.0,0.0,1150.0,4.5,63.7,DS1_RCA_GPC
12.0,650.0,60.0,24.0,14.0,1.0,0.0,1150.0,4.5,41.7,DS1_RCA_GPC
12.0,650.0,60.0,48.0,14.0,1.0,0.0,1150.0,4.5,64.1,DS1_RCA_GPC
12.0,650.0,24.0,24.0,28.0,1.0,0.0,1150.0,4.5,38.7,DS1_RCA_GPC
12.0,650.0,48.0,24.0,28.0,1.0,0.0,1150.0,4.5,46.2,DS1_RCA_GPC
12.0,650.0,48.0,48.0,28.0,1.0,0.0,1150.0,4.5,63.2,DS1_RCA_GPC
12.0,650.0,60.0,24.0,28.0,1.0,0.0,1150.0,4.5,48.4,DS1_RCA_GPC
12.0,650.0,60.0,48.0,28.0,1.0,0.0,1150.0,4.5,67.3,DS1_RCA_GPC
14.0,650.0,24.0,24.0,3.0,1.0,0.0,1150.0,4.5,34.3,DS1_RCA_GPC
14.0,650.0,48.0,24.0,3.0,1.0,0.0,1150.0,4.5,39.4,DS1_RCA_GPC
14.0,650.0,48.0,48.0,3.0,1.0,0.0,1150.0,4.5,69.8,DS1_RCA_GPC
14.0,650.0,60.0,24.0,3.0,1.0,0.0,1150.0,4.5,43.4,DS1_RCA_GPC
14.0,650.0,60.0,48.0,3.0,1.0,0.0,1150.0,4.5,70.6,DS1_RCA_GPC
14.0,650.0,24.0,24.0,7.0,1.0,0.0,1150.0,4.5,35.0,DS1_RCA_GPC
14.0,650.0,48.0,24.0,7.0,1.0,0.0,1150.0,4.5,40.7,DS1_RCA_GPC
14.0,650.0,48.0,48.0,7.0,1.0,0.0,1150.0,4.5,70.1,DS1_RCA_GPC
14.0,650.0,60.0,24.0,7.0,1.0,0.0,1150.0,4.5,43.7,DS1_RCA_GPC
14.0,650.0,60.0,48.0,7.0,1.0,0.0,1150.0,4.5,70.5,DS1_RCA_GPC
14.0,650.0,24.0,24.0,14.0,1.0,0.0,1150.0,4.5,37.0,DS1_RCA_GPC
14.0,650.0,48.0,24.0,14.0,1.0,0.0,1150.0,4.5,43.6,DS1_RCA_GPC
14.0,650.0,48.0,48.0,14.0,1.0,0.0,1150.0,4.5,70.1,DS1_RCA_GPC
14.0,650.0,60.0,24.0,14.0,1.0,0.0,1150.0,4.5,45.9,DS1_RCA_GPC
14.0,650.0,60.0,48.0,14.0,1.0,0.0,1150.0,4.5,70.5,DS1_RCA_GPC
14.0,650.0,24.0,24.0,28.0,1.0,0.0,1150.0,4.5,42.6,DS1_RCA_GPC
14.0,650.0,48.0,24.0,28.0,1.0,0.0,1150.0,4.5,50.8,DS1_RCA_GPC
14.0,650.0,48.0,48.0,28.0,1.0,0.0,1150.0,4.5,69.5,DS1_RCA_GPC
14.0,650.0,60.0,24.0,28.0,1.0,0.0,1150.0,4.5,53.2,DS1_RCA_GPC
14.0,650.0,60.0,48.0,28.0,1.0,0.0,1150.0,4.5,74.1,DS1_RCA_GPC
8.0,650.0,24.0,24.0,3.0,0.75,0.0,1150.0,4.5,29.6,DS1_RCA_GPC
8.0,650.0,48.0,24.0,3.0,0.75,0.0,1150.0,4.5,34.0,DS1_RCA_GPC
8.0,650.0,48.0,48.0,3.0,0.75,0.0,1150.0,4.5,60.3,DS1_RCA_GPC
8.0,650.0,48.0,72.0,3.0,0.75,0.0,1150.0,4.5,73.2,DS1_RCA_GPC
8.0,650.0,60.0,24.0,3.0,0.75,0.0,1150.0,4.5,37.5,DS1_RCA_GPC
8.0,650.0,60.0,48.0,3.0,0.75,0.0,1150.0,4.5,61.0,DS1_RCA_GPC
8.0,650.0,60.0,72.0,3.0,0.75,0.0,1150.0,4.5,73.6,DS1_RCA_GPC
8.0,650.0,24.0,24.0,7.0,0.75,0.0,1150.0,4.5,30.2,DS1_RCA_GPC
8.0,650.0,48.0,24.0,7.0,0.75,0.0,1150.0,4.5,35.2,DS1_RCA_GPC
8.0,650.0,48.0,48.0,7.0,0.75,0.0,1150.0,4.5,60.6,DS1_RCA_GPC
8.0,650.0,48.0,72.0,7.0,0.75,0.0,1150.0,4.5,73.1,DS1_RCA_GPC
8.0,650.0,60.0,24.0,7.0,0.75,0.0,1150.0,4.5,37.8,DS1_RCA_GPC
8.0,650.0,60.0,48.0,7.0,0.75,0.0,1150.0,4.5,60.9,DS1_RCA_GPC
8.0,650.0,60.0,72.0,7.0,0.75,0.0,1150.0,4.5,73.7,DS1_RCA_GPC
8.0,650.0,24.0,24.0,14.0,0.75,0.0,1150.0,4.5,32.0,DS1_RCA_GPC
8.0,650.0,48.0,24.0,14.0,0.75,0.0,1150.0,4.5,37.7,DS1_RCA_GPC
8.0,650.0,48.0,48.0,14.0,0.75,0.0,1150.0,4.5,60.6,DS1_RCA_GPC
8.0,650.0,48.0,72.0,14.0,0.75,0.0,1150.0,4.5,75.2,DS1_RCA_GPC
8.0,650.0,60.0,24.0,14.0,0.75,0.0,1150.0,4.5,39.6,DS1_RCA_GPC
8.0,650.0,60.0,48.0,14.0,0.75,0.0,1150.0,4.5,60.9,DS1_RCA_GPC
8.0,650.0,60.0,72.0,14.0,0.75,0.0,1150.0,4.5,75.5,DS1_RCA_GPC
8.0,650.0,24.0,24.0,28.0,0.75,0.0,1150.0,4.5,36.8,DS1_RCA_GPC
8.0,650.0,48.0,24.0,28.0,0.75,0.0,1150.0,4.5,43.9,DS1_RCA_GPC
8.0,650.0,48.0,48.0,28.0,0.75,0.0,1150.0,4.5,60.1,DS1_RCA_GPC
8.0,650.0,48.0,72.0,28.0,0.75,0.0,1150.0,4.5,76.1,DS1_RCA_GPC
8.0,650.0,60.0,24.0,28.0,0.75,0.0,1150.0,4.5,46.0,DS1_RCA_GPC
8.0,650.0,60.0,48.0,28.0,0.75,0.0,1150.0,4.5,64.0,DS1_RCA_GPC
8.0,650.0,60.0,72.0,28.0,0.75,0.0,1150.0,4.5,77.0,DS1_RCA_GPC
10.0,650.0,24.0,24.0,3.0,0.75,0.0,1150.0,4.5,32.6,DS1_RCA_GPC
10.0,650.0,48.0,24.0,3.0,0.75,0.0,1150.0,4.5,37.4,DS1_RCA_GPC
10.0,650.0,48.0,48.0,3.0,0.75,0.0,1150.0,4.5,66.3,DS1_RCA_GPC
10.0,650.0,60.0,24.0,3.0,0.75,0.0,1150.0,4.5,41.3,DS1_RCA_GPC
10.0,650.0,60.0,48.0,3.0,0.75,0.0,1150.0,4.5,67.1,DS1_RCA_GPC
10.0,650.0,24.0,24.0,7.0,0.75,0.0,1150.0,4.5,33.3,DS1_RCA_GPC
10.0,650.0,48.0,24.0,7.0,0.75,0.0,1150.0,4.5,38.7,DS1_RCA_GPC
10.0,650.0,48.0,48.0,7.0,0.75,0.0,1150.0,4.5,66.6,DS1_RCA_GPC
10.0,650.0,60.0,24.0,7.0,0.75,0.0,1150.0,4.5,41.5,DS1_RCA_GPC
10.0,650.0,60.0,48.0,7.0,0.75,0.0,1150.0,4.5,67.0,DS1_RCA_GPC
10.0,650.0,24.0,24.0,14.0,0.75,0.0,1150.0,4.5,35.2,DS1_RCA_GPC
10.0,650.0,48.0,24.0,14.0,0.75,0.0,1150.0,4.5,41.5,DS1_RCA_GPC
10.0,650.0,48.0,48.0,14.0,0.75,0.0,1150.0,4.5,66.6,DS1_RCA_GPC
10.0,650.0,60.0,24.0,14.0,0.75,0.0,1150.0,4.5,43.6,DS1_RCA_GPC
10.0,650.0,60.0,48.0,14.0,0.75,0.0,1150.0,4.5,67.0,DS1_RCA_GPC
10.0,650.0,24.0,24.0,28.0,0.75,0.0,1150.0,4.5,40.5,DS1_RCA_GPC
10.0,650.0,48.0,24.0,28.0,0.75,0.0,1150.0,4.5,48.3,DS1_RCA_GPC
10.0,650.0,48.0,48.0,28.0,0.75,0.0,1150.0,4.5,66.1,DS1_RCA_GPC
10.0,650.0,60.0,24.0,28.0,0.75,0.0,1150.0,4.5,50.6,DS1_RCA_GPC
10.0,650.0,60.0,48.0,28.0,0.75,0.0,1150.0,4.5,70.4,DS1_RCA_GPC
12.0,650.0,24.0,24.0,3.0,0.75,0.0,1150.0,4.5,35.8,DS1_RCA_GPC
12.0,650.0,48.0,24.0,3.0,0.75,0.0,1150.0,4.5,41.2,DS1_RCA_GPC
12.0,650.0,48.0,48.0,3.0,0.75,0.0,1150.0,4.5,72.9,DS1_RCA_GPC
12.0,650.0,60.0,24.0,3.0,0.75,0.0,1150.0,4.5,45.4,DS1_RCA_GPC
12.0,650.0,60.0,48.0,3.0,0.75,0.0,1150.0,4.5,73.8,DS1_RCA_GPC
12.0,650.0,24.0,24.0,7.0,0.75,0.0,1150.0,4.5,36.6,DS1_RCA_GPC
12.0,650.0,48.0,24.0,7.0,0.75,0.0,1150.0,4.5,42.6,DS1_RCA_GPC
12.0,650.0,48.0,48.0,7.0,0.75,0.0,1150.0,4.5,73.3,DS1_RCA_GPC
12.0,650.0,60.0,24.0,7.0,0.75,0.0,1150.0,4.5,45.7,DS1_RCA_GPC
12.0,650.0,60.0,48.0,7.0,0.75,0.0,1150.0,4.5,73.7,DS1_RCA_GPC
12.0,650.0,24.0,24.0,14.0,0.75,0.0,1150.0,4.5,38.7,DS1_RCA_GPC
12.0,650.0,48.0,24.0,14.0,0.75,0.0,1150.0,4.5,45.6,DS1_RCA_GPC
12.0,650.0,48.0,48.0,14.0,0.75,0.0,1150.0,4.5,73.3,DS1_RCA_GPC
12.0,650.0,60.0,24.0,14.0,0.75,0.0,1150.0,4.5,47.9,DS1_RCA_GPC
12.0,650.0,60.0,48.0,14.0,0.75,0.0,1150.0,4.5,73.7,DS1_RCA_GPC
12.0,650.0,24.0,24.0,28.0,0.75,0.0,1150.0,4.5,44.6,DS1_RCA_GPC
12.0,650.0,48.0,24.0,28.0,0.75,0.0,1150.0,4.5,53.1,DS1_RCA_GPC
12.0,650.0,48.0,48.0,28.0,0.75,0.0,1150.0,4.5,72.7,DS1_RCA_GPC
12.0,650.0,60.0,24.0,28.0,0.75,0.0,1150.0,4.5,55.7,DS1_RCA_GPC
12.0,650.0,60.0,48.0,28.0,0.75,0.0,1150.0,4.5,77.4,DS1_RCA_GPC
14.0,650.0,24.0,24.0,3.0,0.75,0.0,1150.0,4.5,39.4,DS1_RCA_GPC
14.0,650.0,48.0,24.0,3.0,0.75,0.0,1150.0,4.5,45.3,DS1_RCA_GPC
14.0,650.0,60.0,24.0,3.0,0.75,0.0,1150.0,4.5,49.9,DS1_RCA_GPC
14.0,650.0,24.0,24.0,7.0,0.75,0.0,1150.0,4.5,40.2,DS1_RCA_GPC
14.0,650.0,48.0,24.0,7.0,0.75,0.0,1150.0,4.5,46.9,DS1_RCA_GPC
14.0,650.0,60.0,24.0,7.0,0.75,0.0,1150.0,4.5,50.3,DS1_RCA_GPC
14.0,650.0,24.0,24.0,14.0,0.75,0.0,1150.0,4.5,42.6,DS1_RCA_GPC
14.0,650.0,48.0,24.0,14.0,0.75,0.0,1150.0,4.5,50.2,DS1_RCA_GPC
14.0,650.0,60.0,24.0,14.0,0.75,0.0,1150.0,4.5,52.7,DS1_RCA_GPC
14.0,650.0,24.0,24.0,28.0,0.75,0.0,1150.0,4.5,49.0,DS1_RCA_GPC
14.0,650.0,48.0,24.0,28.0,0.75,0.0,1150.0,4.5,58.4,DS1_RCA_GPC
14.0,650.0,60.0,24.0,28.0,0.75,0.0,1150.0,4.5,61.2,DS1_RCA_GPC
8.0,650.0,24.0,24.0,3.0,1.0,0.2608695652173913,1150.0,3.75,35.1,DS1_RCA_GPC
8.0,650.0,48.0,24.0,3.0,1.0,0.2608695652173913,1150.0,3.75,34.8,DS1_RCA_GPC
8.0,650.0,48.0,48.0,3.0,1.0,0.2608695652173913,1150.0,3.75,36.8,DS1_RCA_GPC
8.0,650.0,48.0,72.0,3.0,1.0,0.2608695652173913,1150.0,3.75,48.1,DS1_RCA_GPC
8.0,650.0,60.0,24.0,3.0,1.0,0.2608695652173913,1150.0,3.75,35.3,DS1_RCA_GPC
8.0,650.0,60.0,48.0,3.0,1.0,0.2608695652173913,1150.0,3.75,40.0,DS1_RCA_GPC
8.0,650.0,60.0,72.0,3.0,1.0,0.2608695652173913,1150.0,3.75,49.3,DS1_RCA_GPC
8.0,650.0,24.0,24.0,7.0,1.0,0.2608695652173913,1150.0,3.75,35.3,DS1_RCA_GPC
8.0,650.0,48.0,24.0,7.0,1.0,0.2608695652173913,1150.0,3.75,34.6,DS1_RCA_GPC
8.0,650.0,48.0,48.0,7.0,1.0,0.2608695652173913,1150.0,3.75,36.8,DS1_RCA_GPC
8.0,650.0,48.0,72.0,7.0,1.0,0.2608695652173913,1150.0,3.75,48.4,DS1_RCA_GPC
8.0,650.0,60.0,24.0,7.0,1.0,0.2608695652173913,1150.0,3.75,35.0,DS1_RCA_GPC
8.0,650.0,60.0,48.0,7.0,1.0,0.2608695652173913,1150.0,3.75,39.6,DS1_RCA_GPC
8.0,650.0,60.0,72.0,7.0,1.0,0.2608695652173913,1150.0,3.75,49.5,DS1_RCA_GPC
8.0,650.0,24.0,24.0,14.0,1.0,0.2608695652173913,1150.0,3.75,35.3,DS1_RCA_GPC
8.0,650.0,48.0,24.0,14.0,1.0,0.2608695652173913,1150.0,3.75,34.5,DS1_RCA_GPC
8.0,650.0,48.0,48.0,14.0,1.0,0.2608695652173913,1150.0,3.75,37.7,DS1_RCA_GPC
8.0,650.0,48.0,72.0,14.0,1.0,0.2608695652173913,1150.0,3.75,49.7,DS1_RCA_GPC
8.0,650.0,60.0,24.0,14.0,1.0,0.2608695652173913,1150.0,3.75,34.4,DS1_RCA_GPC
8.0,650.0,60.0,48.0,14.0,1.0,0.2608695652173913,1150.0,3.75,39.5,DS1_RCA_GPC
8.0,650.0,60.0,72.0,14.0,1.0,0.2608695652173913,1150.0,3.75,50.4,DS1_RCA_GPC
8.0,650.0,24.0,24.0,28.0,1.0,0.2608695652173913,1150.0,3.75,35.8,DS1_RCA_GPC
8.0,650.0,48.0,24.0,28.0,1.0,0.2608695652173913,1150.0,3.75,35.8,DS1_RCA_GPC
8.0,650.0,48.0,48.0,28.0,1.0,0.2608695652173913,1150.0,3.75,41.7,DS1_RCA_GPC
8.0,650.0,48.0,72.0,28.0,1.0,0.2608695652173913,1150.0,3.75,50.9,DS1_RCA_GPC
8.0,650.0,60.0,24.0,28.0,1.0,0.2608695652173913,1150.0,3.75,35.3,DS1_RCA_GPC
8.0,650.0,60.0,48.0,28.0,1.0,0.2608695652173913,1150.0,3.75,42.8,DS1_RCA_GPC
8.0,650.0,60.0,72.0,28.0,1.0,0.2608695652173913,1150.0,3.75,51.8,DS1_RCA_GPC
10.0,650.0,24.0,24.0,3.0,1.0,0.2608695652173913,1150.0,3.75,36.0,DS1_RCA_GPC
10.0,650.0,48.0,24.0,3.0,1.0,0.2608695652173913,1150.0,3.75,35.2,DS1_RCA_GPC
10.0,650.0,48.0,48.0,3.0,1.0,0.2608695652173913,1150.0,3.75,37.4,DS1_RCA_GPC
10.0,650.0,48.0,72.0,3.0,1.0,0.2608695652173913,1150.0,3.75,48.9,DS1_RCA_GPC
10.0,650.0,60.0,24.0,3.0,1.0,0.2608695652173913,1150.0,3.75,35.6,DS1_RCA_GPC
10.0,650.0,60.0,48.0,3.0,1.0,0.2608695652173913,1150.0,3.75,40.7,DS1_RCA_GPC
10.0,650.0,60.0,72.0,3.0,1.0,0.2608695652173913,1150.0,3.75,49.6,DS1_RCA_GPC
10.0,650.0,24.0,24.0,7.0,1.0,0.2608695652173913,1150.0,3.75,36.1,DS1_RCA_GPC
10.0,650.0,48.0,24.0,7.0,1.0,0.2608695652173913,1150.0,3.75,34.9,DS1_RCA_GPC
10.0,650.0,48.0,48.0,7.0,1.0,0.2608695652173913,1150.0,3.75,37.4,DS1_RCA_GPC
10.0,650.0,48.0,72.0,7.0,1.0,0.2608695652173913,1150.0,3.75,48.7,DS1_RCA_GPC
10.0,650.0,60.0,24.0,7.0,1.0,0.2608695652173913,1150.0,3.75,35.2,DS1_RCA_GPC
10.0,650.0,60.0,48.0,7.0,1.0,0.2608695652173913,1150.0,3.75,40.2,DS1_RCA_GPC
10.0,650.0,60.0,72.0,7.0,1.0,0.2608695652173913,1150.0,3.75,49.8,DS1_RCA_GPC
10.0,650.0,24.0,24.0,14.0,1.0,0.2608695652173913,1150.0,3.75,36.0,DS1_RCA_GPC
10.0,650.0,48.0,24.0,14.0,1.0,0.2608695652173913,1150.0,3.75,34.6,DS1_RCA_GPC
10.0,650.0,48.0,48.0,14.0,1.0,0.2608695652173913,1150.0,3.75,38.3,DS1_RCA_GPC
10.0,650.0,48.0,72.0,14.0,1.0,0.2608695652173913,1150.0,3.75,49.6,DS1_RCA_GPC
10.0,650.0,60.0,24.0,14.0,1.0,0.2608695652173913,1150.0,3.75,34.7,DS1_RCA_GPC
10.0,650.0,60.0,48.0,14.0,1.0,0.2608695652173913,1150.0,3.75,40.3,DS1_RCA_GPC
10.0,650.0,60.0,72.0,14.0,1.0,0.2608695652173913,1150.0,3.75,50.3,DS1_RCA_GPC
10.0,650.0,24.0,24.0,28.0,1.0,0.2608695652173913,1150.0,3.75,36.6,DS1_RCA_GPC
10.0,650.0,48.0,24.0,28.0,1.0,0.2608695652173913,1150.0,3.75,35.9,DS1_RCA_GPC
10.0,650.0,48.0,48.0,28.0,1.0,0.2608695652173913,1150.0,3.75,42.7,DS1_RCA_GPC
10.0,650.0,48.0,72.0,28.0,1.0,0.2608695652173913,1150.0,3.75,51.1,DS1_RCA_GPC
10.0,650.0,60.0,24.0,28.0,1.0,0.2608695652173913,1150.0,3.75,35.9,DS1_RCA_GPC
10.0,650.0,60.0,48.0,28.0,1.0,0.2608695652173913,1150.0,3.75,43.8,DS1_RCA_GPC
10.0,650.0,60.0,72.0,28.0,1.0,0.2608695652173913,1150.0,3.75,52.0,DS1_RCA_GPC
12.0,650.0,24.0,24.0,3.0,1.0,0.2608695652173913,1150.0,3.75,36.8,DS1_RCA_GPC
12.0,650.0,48.0,24.0,3.0,1.0,0.2608695652173913,1150.0,3.75,35.4,DS1_RCA_GPC
12.0,650.0,48.0,48.0,3.0,1.0,0.2608695652173913,1150.0,3.75,38.2,DS1_RCA_GPC
12.0,650.0,48.0,72.0,3.0,1.0,0.2608695652173913,1150.0,3.75,49.7,DS1_RCA_GPC
12.0,650.0,60.0,24.0,3.0,1.0,0.2608695652173913,1150.0,3.75,35.9,DS1_RCA_GPC
12.0,650.0,60.0,48.0,3.0,1.0,0.2608695652173913,1150.0,3.75,41.7,DS1_RCA_GPC
12.0,650.0,60.0,72.0,3.0,1.0,0.2608695652173913,1150.0,3.75,49.9,DS1_RCA_GPC
12.0,650.0,24.0,24.0,7.0,1.0,0.2608695652173913,1150.0,3.75,36.7,DS1_RCA_GPC
12.0,650.0,48.0,24.0,7.0,1.0,0.2608695652173913,1150.0,3.75,35.2,DS1_RCA_GPC
12.0,650.0,48.0,48.0,7.0,1.0,0.2608695652173913,1150.0,3.75,38.2,DS1_RCA_GPC
12.0,650.0,48.0,72.0,7.0,1.0,0.2608695652173913,1150.0,3.75,49.4,DS1_RCA_GPC
12.0,650.0,60.0,24.0,7.0,1.0,0.2608695652173913,1150.0,3.75,35.6,DS1_RCA_GPC
12.0,650.0,60.0,48.0,7.0,1.0,0.2608695652173913,1150.0,3.75,40.9,DS1_RCA_GPC
12.0,650.0,60.0,72.0,7.0,1.0,0.2608695652173913,1150.0,3.75,50.1,DS1_RCA_GPC
12.0,650.0,24.0,24.0,14.0,1.0,0.2608695652173913,1150.0,3.75,36.5,DS1_RCA_GPC
12.0,650.0,48.0,24.0,14.0,1.0,0.2608695652173913,1150.0,3.75,34.8,DS1_RCA_GPC
12.0,650.0,48.0,48.0,14.0,1.0,0.2608695652173913,1150.0,3.75,39.1,DS1_RCA_GPC
12.0,650.0,48.0,72.0,14.0,1.0,0.2608695652173913,1150.0,3.75,49.7,DS1_RCA_GPC
12.0,650.0,60.0,24.0,14.0,1.0,0.2608695652173913,1150.0,3.75,35.0,DS1_RCA_GPC
