GGBFS (kg/m3),NaOH (Dry),Pred_CS_MPa,Pred_CO2_kgm3,Pareto_Optimal
265.2631578947368,15.98896240631579,49.493763,132.89082,False
265.2631578947368,16.783603007894737,49.50923,134.40431,False
265.2631578947368,17.578243609473684,49.61554,138.32552,False
265.2631578947368,18.372884211052632,49.889545,138.5822,False
265.2631578947368,19.16752481263158,49.81592,138.92201,False
265.2631578947368,19.962165414210524,50.035866,139.62,False
265.2631578947368,20.756806015789472,50.136604,140.96436,False
265.2631578947368,21.55144661736842,50.175774,141.05276,False
265.2631578947368,22.346087218947368,50.226036,141.22913,False
265.2631578947368,23.140727820526315,50.323326,141.22917,False
265.2631578947368,23.935368422105263,50.361538,141.2358,False
265.2631578947368,24.73000902368421,50.301678,141.22672,False
265.2631578947368,25.52464962526316,50.301678,141.22672,False
265.2631578947368,26.319290226842107,50.2484,141.58105,False
265.2631578947368,27.11393082842105,50.2484,141.58105,False
